정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
BSB166600301,삼익아파트,35.19962586,129.0594075,2024-10-28,6110.0,21,부산광역시,부산BIS
BSB166600302,삼익아파트후문,35.19960201,129.05949933,2024-10-28,,21,부산광역시,부산BIS
BSB166610101,사직사거리,35.1982567,129.06147085,2024-10-28,6123.0,21,부산광역시,부산BIS
BSB166610201,사직사거리,35.19679386,129.06060602,2024-10-28,6124.0,21,부산광역시,부산BIS
BSB166610202,사직야구장,35.19623931,129.06074458,2024-10-28,6125.0,21,부산광역시,부산BIS
BSB166610203,사직야구장,35.19632937,129.0607297,2024-10-28,,21,부산광역시,부산BIS
BSB166610301,사직사거리,35.19761739,129.06013071,2024-10-28,6238.0,21,부산광역시,부산BIS
BSB166610401,사직사거리,35.19844498,129.06030732,2024-10-28,6122.0,21,부산광역시,부산BIS
BSB166610402,국민시장,35.19867746,129.06024156,2024-10-28,,21,부산광역시,부산BIS
BSB166620101,쌍용예가입구,35.19702366,129.05812333,2024-10-28,6120.0,21,부산광역시,부산BIS
BSB166620201,쌍용예가입구,35.19680763,129.05756469,2024-10-28,6239.0,21,부산광역시,부산BIS
BSB166630301,동래역,35.20591291,129.07777826,2024-10-28,6066.0,21,부산광역시,부산BIS
BSB166640101,사직1치안센터,35.20123711,129.06538248,2024-10-28,6095.0,21,부산광역시,부산BIS
BSB166640102,사직1치안센터,35.20083407,129.06510927,2024-10-28,6096.0,21,부산광역시,부산BIS
BSB166640201,사직역,35.19769823,129.06522079,2024-10-28,6235.0,21,부산광역시,부산BIS
BSB166640301,사직1동주민센터,35.19889166,129.06198007,2024-10-28,6243.0,21,부산광역시,부산BIS
BSB166650201,사직야구장,35.1956931,129.06015723,2024-10-28,,21,부산광역시,부산BIS
BSB166660101,여명중학교,35.1958973,129.06999297,2024-10-28,6133.0,21,부산광역시,부산BIS
BSB166660102,여명중학교,35.19585447,129.06980303,2024-10-28,,21,부산광역시,부산BIS
BSB166660301,사직운동장,35.19516761,129.06518665,2024-10-28,6126.0,21,부산광역시,부산BIS
BSB166660303,사직운동장,35.19518337,129.06527633,2024-10-28,,21,부산광역시,부산BIS
BSB166680101,화신아파트,35.20910263,129.06526837,2024-10-28,6221.0,21,부산광역시,부산BIS
BSB166700301,사직동교회,35.20087828,129.06190135,2024-10-28,,21,부산광역시,부산BIS
BSB166700302,사직시장,35.2016939,129.06287205,2024-10-28,,21,부산광역시,부산BIS
BSB166720401,화신아파트,35.20937262,129.06542629,2024-10-28,6059.0,21,부산광역시,부산BIS
BSB166720501,화신아파트,35.2105651,129.06592954,2024-10-28,6289.0,21,부산광역시,부산BIS
BSB166730101,온샘초등학교,35.20965611,129.07043953,2024-10-28,6061.0,21,부산광역시,부산BIS
BSB166730401,미남교차로,35.20861581,129.07001899,2024-10-28,,21,부산광역시,부산BIS
BSB166760401,미남교차로.미남역,35.20605819,129.06819812,2024-10-28,6115.0,21,부산광역시,부산BIS
BSB166760402,미남역,35.20621234,129.06831003,2024-10-28,,21,부산광역시,부산BIS
BSB166770201,미남지하철역,35.20545514,129.06883321,2024-10-28,,21,부산광역시,부산BIS
BSB166770301,미남역.반도스카이뷰,35.20516823,129.06757674,2024-10-28,6092.0,21,부산광역시,부산BIS
BSB166780101,미남역.반도스카이뷰,35.20542024,129.06824676,2024-10-28,6090.0,21,부산광역시,부산BIS
BSB166780103,미남역,35.20462219,129.06769068,2024-10-28,,21,부산광역시,부산BIS
BSB166780202,반도보라스카이뷰,35.20402063,129.06734142,2024-10-28,,21,부산광역시,부산BIS
BSB166780203,사직성당,35.20354177,129.06915787,2024-10-28,,21,부산광역시,부산BIS
BSB166780301,반도스카이뷰,35.20343879,129.06640627,2024-10-28,6093.0,21,부산광역시,부산BIS
BSB166790201,사직성당,35.20218424,129.06929779,2024-10-28,6241.0,21,부산광역시,부산BIS
BSB166790202,금강시장,35.20199444,129.06930419,2024-10-28,,21,부산광역시,부산BIS
BSB166790301,반도보라스카이뷰,35.20375013,129.06839739,2024-10-28,,21,부산광역시,부산BIS
BSB166800301,금강예식장,35.20858402,129.06815789,2024-10-28,,21,부산광역시,부산BIS
BSB166810301,미남교차로.미남역,35.20747244,129.07116595,2024-10-28,6087.0,21,부산광역시,부산BIS
BSB166820101,온천중학교,35.20333394,129.05909558,2024-10-28,,21,부산광역시,부산BIS
BSB166820201,달북마을,35.20462897,129.05887427,2024-10-28,,21,부산광역시,부산BIS
BSB166830101,백제약국,35.20077004,129.07031664,2024-10-28,,21,부산광역시,부산BIS
BSB166830201,사직동,35.19920788,129.07029915,2024-10-28,6136.0,21,부산광역시,부산BIS
BSB166830401,사직성당,35.20223528,129.06956875,2024-10-28,6242.0,21,부산광역시,부산BIS
BSB166830402,금강시장,35.20180997,129.06958511,2024-10-28,,21,부산광역시,부산BIS
BSB166830403,사직성당앞,35.202782,129.06959049,2024-10-28,,21,부산광역시,부산BIS
BSB166840201,동래3차SK뷰,35.21627245,129.07941264,2024-10-28,6026.0,21,부산광역시,부산BIS
BSB166840202,(구)서울약국,35.21630145,129.07931847,2024-10-28,,21,부산광역시,부산BIS
BSB166840301,온천프라자,35.21531218,129.07733477,2024-10-28,6247.0,21,부산광역시,부산BIS
BSB166850101,사직운동장,35.19490033,129.06529731,2024-10-28,6113.0,21,부산광역시,부산BIS
BSB166850102,사직운동장,35.19484678,129.06497092,2024-10-28,,21,부산광역시,부산BIS
BSB166880201,동래한전,35.19648188,129.10449258,2024-10-28,6706.0,21,부산광역시,부산BIS
BSB166890201,사직실내수영장,35.19296922,129.06430417,2024-10-28,6218.0,21,부산광역시,부산BIS
BSB166900101,광혜병원.미남역,35.20702715,129.07139821,2024-10-28,6088.0,21,부산광역시,부산BIS
BSB166950201,안락국민은행,35.19728856,129.10421265,2024-10-28,6176.0,21,부산광역시,부산BIS
BSB167000101,안락2동주민센터,35.19728785,129.10918486,2024-10-28,6183.0,21,부산광역시,부산BIS
BSB167020101,뜨란채아파트,35.19398182,129.10875018,2024-10-28,6226.0,21,부산광역시,부산BIS
BSB167020201,안락중학교후문,35.1918492,129.10878189,2024-10-28,,21,부산광역시,부산BIS
BSB167020301,안남초등학교,35.19197542,129.10727681,2024-10-28,6100.0,21,부산광역시,부산BIS
BSB167020302,안남초등학교,35.19190614,129.10723511,2024-10-28,,21,부산광역시,부산BIS
BSB167030101,안락뜨란채아파트205동,35.1916252,129.11038416,2024-10-28,,21,부산광역시,부산BIS
BSB167030301,안락중학교후문,35.19206235,129.10875181,2024-10-28,,21,부산광역시,부산BIS
BSB167040301,안락뜨란채아파트205동,35.19170347,129.11020118,2024-10-28,,21,부산광역시,부산BIS
BSB167080101,동래시장,35.20428733,129.08672107,2024-10-28,,21,부산광역시,부산BIS
BSB167140101,동래우체국,35.20972695,129.08258488,2024-10-28,6041.0,21,부산광역시,부산BIS
BSB167140102,명륜초등학교,35.20888918,129.08243598,2024-10-28,6042.0,21,부산광역시,부산BIS
BSB167140103,동래우체국,35.20896594,129.08244064,2024-10-28,,21,부산광역시,부산BIS
BSB167150201,현대아파트,35.20698738,129.08457472,2024-10-28,,21,부산광역시,부산BIS
BSB167150202,복산동주민센터,35.20575931,129.08574666,2024-10-28,,21,부산광역시,부산BIS
BSB167150301,명륜초등학교,35.20753053,129.08324044,2024-10-28,,21,부산광역시,부산BIS
BSB167190201,협진아파트,35.208322,129.10256168,2024-10-28,,21,부산광역시,부산BIS
BSB167200201,명장2동주민센터,35.20824907,129.10240418,2024-10-28,,21,부산광역시,부산BIS
BSB167210101,학산여자고등학교,35.20697378,129.09530927,2024-10-28,,21,부산광역시,부산BIS
BSB167240101,동래교육청후문,35.20478482,129.08887944,2024-10-28,,21,부산광역시,부산BIS
BSB167240102,동호탕,35.20551062,129.09023447,2024-10-28,,21,부산광역시,부산BIS
BSB167240103,한국상사,35.20624711,129.09139858,2024-10-28,,21,부산광역시,부산BIS
BSB167240301,동래시장,35.20438213,129.08715881,2024-10-28,,21,부산광역시,부산BIS
BSB167300101,사직야구장,35.19543341,129.06039282,2024-10-28,6240.0,21,부산광역시,부산BIS
BSB167300102,사직야구장,35.19547777,129.06057912,2024-10-28,,21,부산광역시,부산BIS
BSB167310101,동래전화국,35.20319491,129.08396206,2024-10-28,,21,부산광역시,부산BIS
BSB167320101,부산은행동래금융센터,35.20455701,129.08416359,2024-10-28,,21,부산광역시,부산BIS
BSB167330201,대동병원,35.20436083,129.07974485,2024-10-28,,21,부산광역시,부산BIS
BSB167360101,명륜자이아파트,35.20807155,129.0815615,2024-10-28,6224.0,21,부산광역시,부산BIS
BSB167360102,명륜교차로.명륜자이,35.20827664,129.08145185,2024-10-28,,21,부산광역시,부산BIS
BSB167360301,동래중학교,35.21031522,129.08002982,2024-10-28,,21,부산광역시,부산BIS
BSB167360302,명륜역입구,35.21102687,129.07943568,2024-10-28,,21,부산광역시,부산BIS
BSB167380101,남일중학교,35.19245328,129.11208206,2024-10-28,,21,부산광역시,부산BIS
BSB167390101,남일중학교,35.19233909,129.1123801,2024-10-28,,21,부산광역시,부산BIS
BSB167430101,메가마트동래점후문,35.20518915,129.08078953,2024-10-28,,21,부산광역시,부산BIS
BSB167450201,메가마트동래점,35.20539056,129.0812169,2024-10-28,,21,부산광역시,부산BIS
BSB167470101,금정산약수터,35.21196504,129.05779542,2024-10-28,,21,부산광역시,부산BIS
BSB167480101,금정산약수터,35.21197133,129.05794076,2024-10-28,,21,부산광역시,부산BIS
BSB167480201,무량수요양원,35.21237383,129.06145788,2024-10-28,,21,부산광역시,부산BIS
BSB167480202,온천슈퍼,35.21227311,129.06367613,2024-10-28,,21,부산광역시,부산BIS
BSB167480203,원광사,35.21220764,129.05990673,2024-10-28,,21,부산광역시,부산BIS
BSB167480204,진양집,35.21196904,129.05888069,2024-10-28,,21,부산광역시,부산BIS
BSB167490201,금솔장,35.21240128,129.06169496,2024-10-28,,21,부산광역시,부산BIS
BSB167490202,무량수요양원,35.21242292,129.06247151,2024-10-28,,21,부산광역시,부산BIS
BSB167490203,원광사,35.21234816,129.05997881,2024-10-28,,21,부산광역시,부산BIS
BSB167490204,진양집,35.2120752,129.05888087,2024-10-28,,21,부산광역시,부산BIS
BSB167500201,온천슈퍼,35.21233738,129.06399144,2024-10-28,,21,부산광역시,부산BIS
BSB167520101,새들원테니스장,35.21289568,129.06508835,2024-10-28,,21,부산광역시,부산BIS
BSB167540201,새들원테니스장,35.21255151,129.06509239,2024-10-28,,21,부산광역시,부산BIS
BSB167550101,화신아파트,35.21175823,129.06572481,2024-10-28,,21,부산광역시,부산BIS
BSB167570101,달북마을,35.20462698,129.05870815,2024-10-28,,21,부산광역시,부산BIS
BSB167580101,금강초등학교,35.20219063,129.06424766,2024-10-28,,21,부산광역시,부산BIS
BSB167590201,금강초등학교,35.20218646,129.0646459,2024-10-28,,21,부산광역시,부산BIS
BSB167600101,미남역,35.20399361,129.06742469,2024-10-28,6236.0,21,부산광역시,부산BIS
BSB167600201,이편한동래아시아드아파트,35.2015215,129.06574602,2024-10-28,,21,부산광역시,부산BIS
BSB167600301,사직1치안센터,35.20131346,129.06492868,2024-10-28,6097.0,21,부산광역시,부산BIS
BSB167600302,사직1치안센터,35.20101491,129.06472362,2024-10-28,6098.0,21,부산광역시,부산BIS
BSB167610201,이편한동래아시아드아파트,35.20163188,129.06588956,2024-10-28,,21,부산광역시,부산BIS
BSB167620101,공영아파트,35.20097367,129.06689544,2024-10-28,,21,부산광역시,부산BIS
BSB167640101,OK슈퍼,35.20049192,129.06828078,2024-10-28,,21,부산광역시,부산BIS
BSB167640201,공영아파트,35.20100379,129.06731517,2024-10-28,,21,부산광역시,부산BIS
BSB167660301,부산터널위,35.11316598,129.03177216,2024-10-28,1010.0,21,부산광역시,부산BIS
BSB167670201,영주신호대,35.11128258,129.03429639,2024-10-28,1027.0,21,부산광역시,부산BIS
BSB167670202,코모도호텔,35.11003758,129.03478834,2024-10-28,1110.0,21,부산광역시,부산BIS
BSB167670203,코모도호텔입구,35.108105,129.03429313,2024-10-28,1113.0,21,부산광역시,부산BIS
BSB167680101,영주동,35.11197094,129.03541094,2024-10-28,1029.0,21,부산광역시,부산BIS
BSB167680201,영주동,35.11225491,129.03500427,2024-10-28,1028.0,21,부산광역시,부산BIS
BSB167710301,제일은행앞,35.10300244,129.03491572,2024-10-28,1047.0,21,부산광역시,부산BIS
BSB167730101,부산항만공사,35.10071612,129.03760704,2024-10-28,1052.0,21,부산광역시,부산BIS
BSB167770201,부평시장,35.10212831,129.02497008,2024-10-28,1084.0,21,부산광역시,부산BIS
BSB167770202,부평시장,35.10163173,129.02494598,2024-10-28,,21,부산광역시,부산BIS
BSB167770301,보수사거리,35.10326875,129.02431305,2024-10-28,1090.0,21,부산광역시,부산BIS
BSB167770401,보수사거리,35.10335191,129.02540467,2024-10-28,,21,부산광역시,부산BIS
BSB167780101,보수동책방골목,35.10293005,129.02668761,2024-10-28,1111.0,21,부산광역시,부산BIS
BSB167780201,보수사거리,35.1032238,129.02576028,2024-10-28,,21,부산광역시,부산BIS
BSB167790101,새들맨션,35.10490038,129.03095374,2024-10-28,1101.0,21,부산광역시,부산BIS
BSB167790201,국제시장,35.10284445,129.02860892,2024-10-28,1092.0,21,부산광역시,부산BIS
BSB167790202,국제시장,35.10283595,129.02895207,2024-10-28,1093.0,21,부산광역시,부산BIS
BSB167790203,국제시장,35.10279323,129.02988858,2024-10-28,1095.0,21,부산광역시,부산BIS
BSB167790204,국제시장.부산근현대역사관,35.10277284,129.03056795,2024-10-28,1096.0,21,부산광역시,부산BIS
BSB167790401,보수동책방골목,35.10318762,129.02701097,2024-10-28,1112.0,21,부산광역시,부산BIS
BSB167810401,서구청.충무동,35.09799375,129.02548468,2024-10-28,1080.0,21,부산광역시,부산BIS
BSB167810404,충무동교차로,35.09844143,129.0253472,2024-10-28,,21,부산광역시,부산BIS
BSB167830101,부산디지털고,35.1079517,129.03097491,2024-10-28,1020.0,21,부산광역시,부산BIS
BSB167830102,청운아파트,35.10961892,129.03073719,2024-10-28,1016.0,21,부산광역시,부산BIS
BSB167830103,동주파크맨션,35.1113486,129.02990417,2024-10-28,1012.0,21,부산광역시,부산BIS
BSB167830201,중구종합사회복지관,35.10597296,129.02728224,2024-10-28,1104.0,21,부산광역시,부산BIS
BSB167830202,중구복지관,35.10588833,129.02855215,2024-10-28,,21,부산광역시,부산BIS
BSB167840101,중앙공원.민주공원입구,35.11434417,129.03008866,2024-10-28,1006.0,21,부산광역시,부산BIS
BSB167840102,시민아파트,35.11492136,129.03215989,2024-10-28,1004.0,21,부산광역시,부산BIS
BSB167840201,중앙공원.민주공원입구,35.11400551,129.02957852,2024-10-28,1007.0,21,부산광역시,부산BIS
BSB167840202,동주파크맨션,35.11144249,129.02947417,2024-10-28,1011.0,21,부산광역시,부산BIS
BSB167840203,청운아파트,35.10960189,129.0304336,2024-10-28,1015.0,21,부산광역시,부산BIS
BSB167840204,부산디지털고,35.10788024,129.03028425,2024-10-28,1019.0,21,부산광역시,부산BIS
BSB167840205,대청공원원로의집,35.10655139,129.02920045,2024-10-28,,21,부산광역시,부산BIS
BSB167850201,영도대교.남포역,35.09742844,129.03563218,2024-10-28,1063.0,21,부산광역시,부산BIS
BSB171370304,원우아파트,35.08517634,129.06133539,2024-10-28,,21,부산광역시,부산BIS
BSB171380201,쌍용자동차학원,35.08628932,129.05933561,2024-10-28,4157.0,21,부산광역시,부산BIS
BSB171380202,남부여객(종점),35.08422599,129.06224606,2024-10-28,,21,부산광역시,부산BIS
BSB171380203,쌍용자동차학원,35.08612949,129.05972344,2024-10-28,,21,부산광역시,부산BIS
BSB171380204,원우아파트,35.08503602,129.06113842,2024-10-28,,21,부산광역시,부산BIS
BSB171390101,롯데낙천대,35.08836789,129.0607859,2024-10-28,4148.0,21,부산광역시,부산BIS
BSB171390201,롯데낙천대아파트입구,35.08771315,129.06076241,2024-10-28,,21,부산광역시,부산BIS
BSB171400201,롯데낙천대아파트입구,35.08787012,129.06088953,2024-10-28,,21,부산광역시,부산BIS
BSB171400301,롯데낙천대아파트후문,35.08841727,129.06188502,2024-10-28,,21,부산광역시,부산BIS
BSB171410201,일신마리나아파트,35.08666427,129.0630713,2024-10-28,4147.0,21,부산광역시,부산BIS
BSB171410202,롯데낙천대아파트삼거리,35.08779652,129.06115251,2024-10-28,,21,부산광역시,부산BIS
BSB171420201,롯데낙천대,35.0881177,129.0606294,2024-10-28,4155.0,21,부산광역시,부산BIS
BSB171430101,(구)해사고,35.08886619,129.05974847,2024-10-28,,21,부산광역시,부산BIS
BSB171430301,해양경찰청교육센터,35.08899241,129.05959254,2024-10-28,,21,부산광역시,부산BIS
BSB171440101,해양경찰청교육센터,35.08883815,129.05965446,2024-10-28,4149.0,21,부산광역시,부산BIS
BSB171440301,(구)해사고,35.08899987,129.05939493,2024-10-28,,21,부산광역시,부산BIS
BSB171460301,황토탕,35.09011687,129.05802307,2024-10-28,4189.0,21,부산광역시,부산BIS
BSB171470201,황토탕,35.08999745,129.05791421,2024-10-28,4167.0,21,부산광역시,부산BIS
BSB171470301,삼신아파트,35.09242389,129.05456021,2024-10-28,4166.0,21,부산광역시,부산BIS
BSB171470302,영광아파트,35.09109428,129.05726003,2024-10-28,,21,부산광역시,부산BIS
BSB171470303,황토탕,35.09031358,129.05778674,2024-10-28,,21,부산광역시,부산BIS
